62059,gcc,sign integ overflow diagnostic c adjust lin ,creat attach test case gcc gcc gcc diagnostic c runtim error sign integ overflow repres type int installparse l line file attach offend instruct diagnostic c function adjust lin right margin max width right margin max width int max right margin neg installparse l static foo void void bar void foo attach installparse l ,c,minor,P3,unassigned,zeccav mpolacek mpolacek mpolacek ,FIXED
25559,gcc,regress intern compil error vector s int ,found bug play bit vector s attribut reproduc compil attach program gcc march pentium runsimd c result runsimd c intern compil error round up fold const c submit full bug report preprocess sourc url http gcc gnu org bugs html instruct ,c,minor,P3,jakub,guilhem guilhem guilhem pinskia jakub jakub jakub jakub ,FIXED
22192,gcc,reject valid array declar ,fsyntax onli gcc erron reject array x non const size size evalu int bar int int p int q static int sizeof sizeof int return ,c,minor,P3,unassigned,neil neil pinskia cvs-commit pinskia ,FIXED
37023,gcc,macro replac openmp work file preprocess compil ,program show case macro replac work program compil work program preprocess compil preprocess program compil gcc return error non preprocess code compil cat isu c deriv isu s rted openmp c col imp dep errs c g a c c pragma possibl includ omp h includ stdio h includ stdlib h defin nt defin ifdef test defin ntm defin pragma ntm omp parallel default share vara actual num thread num thread defin list pragma endif int actual num thread int main int vara ifdef test list pragma nt elif test pragma omp parallel default share vara actual num thread num thread nt test pragma omp parallel default share vara actual num thread num thread nt endif pragma omp master actual num thread omp get num thread vara actual num thread printf calcul vara d n vara return gcc version gcc gcc rpm copyright free softwar foundat free softwar sourc copi condit warranti merchant fit purpos gcc fopenmp isu c gcc dtest fopenmp isu c gcc e fopenmp isu c i i gcc fopenmp i i isu c function main isu c error nt undeclar function isu c error undeclar identifi report isu c error function appear isu c error expect integ express end line grep parallel i i extern int omp in parallel void attribute nothrow pragma omp parallel default share vara actual num thread num thread nt gcc dtest e fopenmp isu c i i gcc fopenmp i i isu c function main isu c error nt undeclar function isu c error undeclar identifi report isu c error function appear isu c error expect integ express end line grep parallel i i extern int omp in parallel void attribute nothrow pragma omp parallel default share vara actual num thread num thread nt code program compil run preprocessor gcc dtest fopenmp isu c gcc dtest e fopenmp isu c i i gcc fopenmp i i grep parallel i i extern int omp in parallel void attribute nothrow pragma omp parallel default share vara actual num thread num thread ,c,minor,P3,unassigned,geir pinskia pinskia pinskia pinskia ,FIXED
41974,gcc,gcc genautomata c gcc builtins c set ,sourc code gcc version snapshot notic sourc code file gcc genautomata c function check regexp units distribut local variabl cycle set unus candid delet sourc code file gcc builtins c function expand builtin mathfn local variabl before cal set candid delet sourc code file gcc builtins c function expand powi local variabl val set sourc code file gcc builtins c function expand builtin expect local variabl set ,c,minor,P3,unassigned,dcb314 paolo.carlini dcb314 dcb314 paolo.carlini paolo.carlini paolo.carlini dcb314 paolo.carlini dcb314 dcb314 dcb314 paolo.carlini ,FIXED
25801,gcc,bad diagnost increment decr pointer incomplet array ,extern int a void void a yield diagnost t c function g t c error increment pointer unknown structur t c error arithmet pointer incomplet type pointer structur s array give diagnost s useless give ,c,minor,P3,mpolacek,jsm28 pinskia mpolacek mpolacek mpolacek ,FIXED
65901,gcc,warn error va arg ap void ,va arg ap void testsuit gcc c torture compile pr c afaiu void va arg undefin behaviour c compil warn error cat va arg void c includ stdarg h int int int re va list ap va start ap va arg ap void re va arg ap int va end ap return re int main void return gcc o va arg void c a out echo btw note va arg ap void effect ap ,c,minor,P3,unassigned,vries mpolacek mpolacek mpolacek mpolacek ,FIXED
37428,gcc,gnu vla in structur extens undocu ,gnu extens c void foo int struct int mention extens section manual ,c,minor,P3,mpolacek,drow pinskia mpolacek mpolacek mpolacek ,FIXED
42005,gcc,express recognis null pointer constant ,code prompt warn line line guess turn earli definit null pointer constant constant express void int void int ,c,minor,P3,unassigned,michael.norrish pinskia ,FIXED
66341,gcc,cast wrongli produc lvalu ,creat attach gcc compil produc error lvalu requir left operand assign gcc version cast produc lvalu error lvalu requir left operand assign expect basic cast form wrongli compil struct int c struct struct struct int int struct b c note cast int replac cast type type member struct expect error messag produc instanc char struct b c produc expect error ,c,minor,P3,mpolacek,kp.lehrmann+gcc msebor mpolacek mpolacek ,FIXED
529,gcc,wshadow warn function prototyp vs global var ,compil code gcc wshadow warn foobar shadow global variabl int foobar int func prototyp int foobar includ header file descript name function prototyp happen correspond name global symbol index system defin function index string h obviou bug could happen case scope variabl function prototyp extend end prototyp variabl actual code variabl name function prototyp intend provid document imposs symbol purpos explain human read code paramet name trigger warn discourag widespread joe releas cv environ linux redhat how to repeat gcc wshadow shadow c ,c,minor,P3,unassigned,im14u2c neil neil dhazeghi dhazeghi cvs-commit pinskia ,FIXED
31870,gcc,failur diagnos take address regist variabl ,int void regist int return ,c,minor,P3,unassigned,neil bangerth neil bangerth neil bangerth mpolacek ,FIXED
11250,gcc,pedant accept char ,char wchar t array initi wide string liter option enclos brace complex express ansi p pedant catch parenthes liter environ system suno bombur uio no generic sun u sparc sunw ultra architectur sun host sparc sun solaris build sparc sun solaris target sparc sun solaris configur gcc configur enable languages c c f disable shar disable multilib prefix bombur tmp gcc enable version specific runtime lib enable thread how to repeat bash gcc ansi pedant s a c bash cat a c includ stddef h char wchar t ,c,minor,P3,unassigned,h.b.furuseth neroden dhazeghi ebotcazou cvs-commit pinskia pere ,FIXED
37481,gcc,pedant accept flexibl array member string initi ,struct foo int char foo warn struct bar int char bar warn line pass pedant c p invalid flexibl array member align size struct relat bug g reject pedant ,c,minor,P3,unassigned,h.b.furuseth jsm28 jsm28 ,FIXED
20239,gcc,regress ice empti preprocess input ,feed preprocess input file consist newlin gcc segment fault snaga tmp rm f test i snaga tmp echo test i snaga tmp gcc test i test i intern compil error segment fault submit full bug report preprocess sourc url http gcc gnu org bugs html instruct ,c,minor,P3,unassigned,lalle pinskia rguenth rguenth cvs-commit rguenth ,FIXED
56078,gcc,cc crash ,test possibl illeg syntax includ stdio h struct test int number char struct test t number q name zabc name q main printf c n t name t number n c intern compil error segment fault submit full bug report ,c,minor,P3,unassigned,stan pinskia mpolacek jakub jakub jakub joseph jakub jakub jakub jakub mpolacek ,FIXED
37529,gcc,regress ice invalid goto ,invalid code snippet trigger ice mainlin c frontend void foo goto bug c function foo bug c error expect express token bug c intern compil error gimple goto set dest gimple h submit full bug report regress introduc tupl merg ,c,minor,P3,jakub,reichelt pinskia jakub jakub ,FIXED
43248,gcc,regress ice tree check expect class type except error mark useless type conversion p tree ssa c ,command line gcc testcase c testcase c int foo int void output r check mnt svn gcc trunk binary bin gcc testcase c testcase c function foo testcase c error empti scalar initi testcase c error initi anonym testcase c warn pointer integ type mismatch condit express testcase c intern compil error tree check expect class type except error mark useless type conversion p tree ssa c output r check mnt svn gcc binary enable checking bin gcc testcase c testcase c function foo testcase c error empti scalar initi testcase c error initi anonym testcase c warn pointer integ type mismatch condit express testcase c intern compil error tree check expect class type except error mark c types compatible p c objc common c output r disabl check gcc alpha testcase c testcase c function foo testcase c error empti scalar initi testcase c error initi anonym testcase c warn pointer integ type mismatch condit express testcase c confus earlier error bail output disabl check gcc testcase c testcase c function foo testcase c error empti scalar initi testcase c error initi anonym testcase c warn pointer integ type mismatch condit express testcase c confus earlier error bail output disabl check gcc testcase c testcase c function foo testcase c error empti scalar initi testcase c error initi anonym testcase c warn pointer integ type mismatch condit express problem pr ice place build check test ,c,minor,P3,unassigned,zsojka hjl.tools pinskia pinskia pinskia jakub jakub ,FIXED
28800,gcc,warn iso forbid empti sourc file improv ,warn dixsept cat tst c defin foo dixsept gcc pedant c tst c tst c warn iso forbid empti sourc file sourc empti afaik iso forbid empti sourc gcc mix translat unit case word chang ,c,minor,P3,unassigned,vincent-gcc falk rwild rwild ,FIXED
33466,gcc,mixed cas suffix decim float constant ,gcc accept mixed cas suffix decim float constant mixed cas suffix allow http www open std org jtc sc wg www docs n pdf bug extens test case doubl dd dd ,c,minor,P3,janis,s__nakayama tydeman janis janis janis tydeman janis janis joseph janis janis ,FIXED
12603,gcc,return statement warn function return o ,function compil warn optim level o wall o gcc noreturn c function this function never return noreturn c warn return statement function return non void gcc int this function never return extrem strip version problem xemac fcommand loop declar return lisp object lisp vis function infinit loop obviou solut put return statement end compil complain unreach code ad attribute noreturn make warn ,c,minor,P3,manu,james pinskia kazu pinskia pinskia zwin pinskia manu manu manu pinskia ,FIXED
49120,gcc,regress bogu comput warn variable length array compound statement ,declar variable length array begin compound statement length express oper warn comput incorrectli comput length array wall cat kok c int main void int foo char bar foo bar return gcc wall kok c o kok kok c function main kok c warn comput gcc version gcc ubuntu linaro ubuntu compound statement replac block warn cat kok c int main void int foo char bar foo bar return gcc wall kok c o kok gcc bogu warn gcc wall kok c o kok gcc version gcc ubuntu linaro ubuntu ,c,minor,P3,jakub,kari.nurmela rguenth jakub jakub jakub jakub jakub jakub jakub ,FIXED
26567,gcc,ice c lex with flag c lex c cc c e ,line code ice compil c option defin foo ,c,minor,P3,unassigned,belyshev pinskia pinskia tromey pinskia belyshev ,FIXED
57630,gcc,error includ std c friend ,messag error for loop initi declar allow c mode minigen c note option std c std gnu compil code includ std c friend ,c,minor,P3,mpolacek,lailavrazda1979 mpolacek mpolacek lailavrazda1979 mpolacek mpolacek ,FIXED
57657,gcc,regress report incorrect cach size corei ,intel core tm i k cpu gh cpu m debian unstabl bottom line gcc report incorrect cach size compar gcc gcc v built in spec collect gcc gcc collect lto wrapper usr lib gcc x linux gnu lto wrapp target x linux gnu configur src configur v with pkgversion debian with bugurl fil usr share doc gcc readme bug enable languages c c java fortran objc obj c prefix usr program suffix enable shar enable linker build id libexecdir usr lib without included gettext enable threads posix with gxx include dir usr include c libdir usr lib enable nl with sysroot enable clocale gnu enable libstdcxx debug enable libstdcxx time y enable gnu unique object enable plugin with system zlib disable browser plugin enable java awt gtk enable gtk cairo with java home usr lib jvm java gcj amd jr enable java hom with jvm root dir usr lib jvm java gcj amd with jvm jar dir usr lib jvm exports java gcj amd with arch directory amd with ecj jar usr share java eclipse ecj jar enable objc gc enable multiarch with arch i with abi m with multilib list m m mx with tune gener enable checking releas build x linux gnu host x linux gnu target x linux gnu thread model posix gcc version debian call gcc e march n usr include stdlib h grep cache s usr lib gcc x linux gnu cc e quiet imultilib imultiarch x linux gnu usr include stdlib h march corei avx mcx msahf mno movb mae mpclmul mpopcnt mno abm mno lwp mno fma mno fma mno xop mno bmi mno bmi mno tbm mavx mno avx msse msse mno lzcnt mno rtm mno hl mno rdrnd mno f c mno fsgsbas mno rdse mno prfchw mno adx mfxsr mxsave mxsaveopt param l cache size param l cache line size param l cache size mtune corei avx cat proc cpuinfo grep e cach size cache align tail n cach size kb cache align older version gcc gcc version gcc debian copyright free softwar foundat free softwar sourc copi condit warranti merchant fit purpos expect gcc e march n usr include stdlib h grep cache s usr lib gcc x linux gnu cc e quiet imultilib imultiarch x linux gnu usr include stdlib h march corei avx mcx msahf mno movb mae mpclmul mpopcnt mno abm mno lwp mno fma mno fma mno xop mno bmi mno bmi mno tbm mavx mno avx msse msse mno lzcnt mno rdrnd mno f c mno fsgsbas param l cache size param l cache line size param l cache size mtune corei avx read thoma ps output cpuid eax eax ebx ecx edx d e c e e d fbee bf bfebfbff a f b ff ca a b c c d c c e f d d b e a e vendor id genuineintel cpuid level intel specif function version d type origin oem famili pentium pro model step reserv extend brand string intel core tm i k cpu ghz clflush instruct cach line size initi apic id hyper thread sibl featur flag bfebfbff fpu float point unit vme virtual mode enhanc de debug extens pse page size extens tsc time stamp counter msr model specif regist pae physic address extens mce machin check except cx compxchg b instruct apic on chip advanc programm interrupt control present enabl sep fast system call mtrr memori type rang regist pge pte global flag mca machin check architectur cmov condit move compar instruct fgpat page attribut tabl pse bit page size extens clfsh cflush instruct ds debug store acpi thermal monitor clock ctrl mmx mmx instruct set fxsr fast fp mmx stream simd extens save restor sse stream simd extens instruct set sse sse extens ss snoop ht hyper thread tm thermal monitor reserv tlb cach info a unknown tlb cach descriptor data tlb kb page way set assoc entri unknown tlb cach descriptor ff unknown tlb cach descriptor b unknown tlb cach descriptor f unknown tlb cach descriptor ca unknown tlb cach descriptor processor serial xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx ,c,minor,P3,unassigned,thomas.braun jorge.aparicio.r hjl.tools hjl.tools ,FIXED
16666,gcc,regress dremf type conflict ,simpl test case trigger bug gcc call diagnose mismatched decl pars paramet definit dremf occur effect comparison float dremf float float take float float fremf take unspecifi number arg prototyp caus bogu error messag gcc c builtin c dremf c error conflict type dremf dremf c error conflict type dremf regress previou gcc releas environ system freebsd k dnsalias net current freebsd current mon jul edt kan k dnsalias net usr src sys amd compile kan amd machin os target librari multipl line host x portbld freebsd build x portbld freebsd target x portbld freebsd configur gcc configur disable nl with system zlib with libiconv prefix usr loc program suffix with gxx include dir usr local lib gcc x portbld freebsd include c disable shar disable libgcj prefix usr loc x portbld freebsd how to repeat cat dremf c float dremf float float float dremf float return x i gcc c dremf c dremf c error conflict type dremf dremf c error conflict type dremf ,c,minor,P3,unassigned,kan kan pinskia kan pinskia pinskia reichelt mmitchel pinskia cvs-commit pinskia mmitchel jsm28 ,FIXED
23161,gcc,label empti statement warn ,void foo void compil w warn empti statement remov label imo warn independ statement label ,c,minor,P3,phython,neil pinskia phython cvs-commit phython cvs-commit ,FIXED
58235,gcc,miss diagnost assign array c ,struct bla int struct bla foo void return void bar void int foo x gcc c mode std c wall pedant issu diagnost assign non modifi lvalu bar function std c std c issu requir diagnost ,c,minor,P3,unassigned,olivier.gay pinskia olivier.gay farouk.jouti farouk.jouti jsm28 jsm28 ,FIXED
16684,gcc,regress gcc warn redund redeclar built in ,built in function expect match prototyp header file complet match prototyp should happen warn serv purpos gener unwant noic environ system freebsd k dnsalias net current freebsd current mon jul edt kan k dnsalias net usr src sys amd compile kan amd machin os target librari multipl line host x portbld freebsd build x portbld freebsd target x portbld freebsd configur gcc configur disable nl with system zlib with libiconv prefix usr loc program suffix with gxx include dir usr local lib gcc x portbld freebsd include c disable shar disable libgcj prefix usr loc x portbld freebsd how to repeat simplifi test case amd replac long long int i cat test c void malloc unsign long long size gcc save temp wredundant decl c test c test c warn redund redeclar malloc ,c,minor,P3,zackw,kan kan pinskia zackw zackw zackw cvs-commit zackw zackw zackw ,FIXED
50264,gcc,wdisabled optim o gener strang error ,echo char id id test c gcc wdisabled optim c id test c cc warn funit at a tim requir inlin function call warn bug ian ,c,minor,P3,unassigned,paulo rguenth ,FIXED
8927,gcc,gcc give error wrong line code ,sourc gcc complain error lin error line includ stdio h int main int argc char argv printf n asdfasdf return gcc error gcc hi c hi c function main hi c asdfasdf undeclar function hi c undeclar identifi report hi c function appear hi c pars error return releas unknown environ redhat linux i gcc how to repeat compil sourc gcc hi c ,c,minor,P3,unassigned,gp bangerth s.bosscher neil jsm28 neil pinskia cvs-commit pinskia joseph pinskia ,FIXED
50347,gcc,unexpect wconvers error gcc builtin ,messag produc code bug c function main bug c warn convers long long int long long unsign int chang sign result wsign convers builtin ffsl document built in function int builtin ffsl unsign long long similar builtin ff argument type unsign long long note happen similar builtin s ctzll includ stdio h includ stdlib h int main int argc char argv argc char tail unsign long long strtoull argv tail tail argv return int lsb builtin ffsl printf lsb d n lsb return gcc v built in spec collect gcc gcc collect lto wrapper usr local libexec gcc i pc linux gnu lto wrapp target i pc linux gnu configur gcc configur thread model posix gcc version gcc ,c,minor,P3,mpolacek,gcc.hall gcc.hall gcc.hall manu mpolacek mpolacek mpolacek ,FIXED
16833,gcc,fno builtin prevent automat format check standard function ,document format function attribut compil ffreestand check format standard librari function warn request implicit attribut disabl fno builtin impli ffreestand doc actual behaviour match current behaviour incorrect ffreestand host implement printf assum standard test case compil code wformat with without fno builtin int printf const char format void foo void printf ,c,minor,P3,unassigned,timb pinskia timb pinskia jsm28 cvs-commit pinskia ,FIXED
13129,gcc,regress invalid shadow declar warn ,compil code wshadow gcc whine extern struct declar extern struct foo bar global local environ system linux haapana smp fri nov eet i unknown unknown gnu linux architectur i host i pc linux gnu build i pc linux gnu target mcore unknown elf configur work gcc configur target mcore elf with gnu a with gcc disable nl enable languages c objc c with gnu ld prefix emb cross gcc curr program prefix mcore elf program suffix v with newlib with headers pub devel gnu newlib newlib libc includ how to repeat start test c compil mcore elf gcc wshadow c test c o test o extern struct foo bar void dummi extern struct foo bar end test c ,c,minor,P3,zackw,sami.kantoluoto sami.kantoluoto pinskia pinskia zackw cvs-commit mmitchel zackw ,FIXED
45584,gcc,typeof cast const non const work properli ,typeof properti recogn non const type cast const type cat plik c includ stdio h int main const unsign long val typeof unsign long val val val compil error gcc o plik plik c plik c function amaina plik c error assign read onli variabl aval a gcc version gcc gcc red hat ,c,minor,P3,unassigned,radoslaw.biernacki rguenth ppalka mpolacek ,FIXED
51360,gcc,regress spuriou unused but set vari warn var openmp pragma ,gcc produc spuriou unus variabl warn code variabl num set number thread openmp parallel region compil realiz warn usr local gcc bin gcc wall fopenmp omp c omp c function main omp c warn variabl num set wunused but set vari cat omp c includ omp h includ stdlib h includ stdio h compil gcc wall fopenmp omp c run a out num thread e g a out int main int argc char argv argc return exit failur int vec int num atoi argv pragma omp parallel num thread num i pragma omp critic printf thread d n int omp get thread num fflush stdout vec return run gener binari rhel updat x argv num expect gcc warn compil flag kevin b mccarti ,c,minor,P3,jakub,kmccarty pinskia jakub jakub jakub jakub jakub ,FIXED
30054,gcc,wc compat catch goto past initi ,gcc wc compat quiet goto crossing skip initi g error bash cat a c void foo void goto bar int c error int c error comparison bar return goto bar bash gcc fsyntax onli wc compat a c bash g fsyntax onli a c a c function void foo a c error jump label bar a c error a c error cross initi int i a c error jump label bar a c error a c error skip initi int ,c,minor,P3,unassigned,h.b.furuseth d3ck0r pinskia jsm28 ,FIXED
35957,gcc,static return type check warn issu ,hope conflict c standard code issu warn return somefunct includ stdio h unsign int somefunct return xbadc d void someotherfunct unsign char printf x x n int main int argc char argv unsign char unsign int somefunct printf x x n xbadc d someotherfunct return return correctli cast char compil complain ,c,minor,P3,unassigned,clemens.kol rguenth ,FIXED
52880,gcc,woverride init emitt unexpect error ,struct s int s i int s j struct s struct s s int s x int s i int main void struct s s s s i s i s x s s j return gcc o tmp tmp tmp tmp c woverride init tmp tmp c function main tmp tmp c warn initi field overwritten woverride init tmp tmp c warn initi s woverride init twiddl testcas complain switch order initi s x s i complain warn declar s s x s i gcc fc x gcc el x ,c,trivial,P3,unassigned,eparis manu jakub jakub jakub jakub ,FIXED
48062,gcc,shadow declar note ,cat main c int int main void int return d gcc wshadow main c main c function main main c warn declar i shadow global declar wshadow main c warn shadow declar wshadow ,c,trivial,P3,mpolacek,d.g.gorbachev manu momchil manu manu mpolacek mpolacek mpolacek ,FIXED
48885,gcc,miss optim restrict qualifi ,recent experi optim obtain restrict qualifi introduc c standard purpos trivial exempl includ stdio h includ stdlib h void test int a int b int restrict a v b v int main void int int int test return exit success compil s o option obtain test function movl rdx eax movl eax rdi movl rdx eax movl eax rsi correctli understand mean restrict pointer expect test function object point chang perform load movl rdx eax movl eax rdi movl eax rsi optim oper pointer restrict qualifi ps compil gcc debian amd unstabl packag ,c,trivial,P3,unassigned,jerome.frgacic rguenth marc.glisse paulo glisse paulo glisse paulo glisse glisse vries rguenth vries rguenther vries rguenth rguenth rguenth vries rguenther glisse vries joseph vries ,FIXED
38416,gcc,c parser c put pragma kind bit field gener code ,modifi name address support add name address keyword keyword tabl target hook notic c token structur pragma kind bit field previou bit field bit size field tree save space declar field bit byte loads stor access field declar typedef struct c token gti kind token enum bitfield cpp ttype type token cpp name declar kind type c id non enum bitfield c id kind id kind token keyword keyword rid max enum bitfield rid keyword token cpp pragma pragma pragma non enum bitfield pragma kind pragma kind token tree locat token found location t locat c token ,c,trivial,P3,unassigned,gnu gnu meissner pinskia ,FIXED
39495,gcc,omp parallel loop w unsign index var reject ,cat test c includ stdlib h includ omp h void foo unsign ub unsign array unsign test pass defin pragma omp ub array gcc fopenmp c test c test c function foo test c error invalid control predic gcc v built in spec target x unknown linux gnu configur net gnu export gnu src gcc gcc configur enableclocale g nu with system zlib enable checking assert with demangler in ld enable shar enable threads posix enable haifa prefix usr gcc with local prefix usr loc thread model posix gcc version experiment trunk revis gcc aparr compil prevent user accident run infinit loop lb odd nonetheless program legal lb wo compil ,c,trivial,P3,unassigned,brian.e.bliss rguenth jakub jakub jakub ,FIXED
35649,gcc,incorrect printf warn expect doubl float ,wformat option code void foo float printf give warn foo c warn format expect type doubl argument type float unnecessari float promot doubl variad function ,c,trivial,P3,unassigned,trevmrgn+bug rguenth trevmrgn+bug wilson dj dj dj paolo.carlini joseph manu pinskia sgh trevmrgn+bug amylaar ,FIXED
28287,gcc,regress ice misplac attribut weak ,invalid code snippet trigger ice gcc void foo int attribute weak bug c error weak declar anonym public bug c intern compil error tree check expect tree decl visibl structur parm decl mark weak varasm c submit full bug report c frontend ,c,minor,P4,dannysmith,reichelt janis pinskia dannysmith patchapp jsm28 dannysmith dannysmith dannysmith jsm28 ,FIXED
28419,gcc,regress ice function invalid code ,invalid code snippet trigger ice gcc frontend void foo const char function bug c function foo bug c error expect declar specifi x bug c error paramet p initi bug c intern compil error segment fault submit full bug report ,c,minor,P4,hubicka,reichelt hubicka patchapp jsm28 hubicka hubicka jsm28 ,FIXED
35235,gcc,regress struct union rvalu qualifi propag member ,turn strictli conform c program includ stdlib h int main void const struct int array int from lvalu s array int from rvalu rand array uncom reject std c pedantic error rightli result condit express lvalu c p state type qualifi meaning non lvalu type rand array int const int convert int const int mean initi allow allow from rvalu true code complet rubbish handl gcc problem real world code technic s bug m report code reject gcc accept older version older version warn m qualifi regress ,c,minor,P4,jsm28,harald jsm28 jsm28 jsm28 jsm28 jsm28 ,FIXED
22297,gcc,regress miss uniniti warn builtin function ,code useless show problem testcas show problem useless includ string h int char int void char s strcpi return ,c,minor,P5,unassigned,pinskia pinskia pinskia mmitchel pinskia gdr jsm28 manu jsm28 rguenth rguenth nicola ,FIXED
21659,gcc,regress unit at a tim weak declar preced definit error miss o ,compil tortur file weak c error o o expect author o s error warn gcc o c c noerror gpl nowarn bulk gcc dg weak weak c error gcc o c c noerror gpl nowarn bulk gcc dg weak weak c c noerror gpl nowarn bulk gcc dg weak weak c error weak declar foo preced definit weak c dg do compil extern void foo void void foo void return void foo dg error preced pragma weak foo occur arm softfloat linux gnu g appl gcc version error optim level s save temp output gcc v save temp o c c noerror gpl nowarn bulk gcc dg weak weak c read spec usr lib gcc lib i suse linux spec configur configur enable threads posix prefix usr with local prefix usr loc infodir usr share info mandir usr share man enable languages c c f objc java ada disable check libdir usr lib enable libgcj with gxx include dir usr include g with slibdir lib with system zlib enable shar enable cxa atexit i suse linux thread model posix gcc version pre usr lib gcc lib i suse linux cc e quiet v d gnuc d gnuc minor d gnuc patchlevel c noerror gpl nowarn bulk gcc dg weak weak c o weak i includ search start includ search start usr local includ usr lib gcc lib i suse linux includ usr i suse linux includ usr includ end search list usr lib gcc lib i suse linux cc fpreprocess weak i quiet dumpbas weak c auxbas weak o version o weak gnu version pre i suse linux compil gnu version pre ggc heurist param ggc min expand param ggc min heapsize usr lib gcc lib i suse linux i suse linux bin a v qi o weak o weak gnu assembl version i suse linux bfd version suse linux ,c,minor,P5,hubicka,flash pinskia pinskia pinskia mmitchel gdr jsm28 jsm28 rguenth rguenth hubicka hubicka dnovillo rguenth hubicka ,FIXED
28692,gcc,regress ice rtl for decl init dwarf out c ,compil small program ice check older compil version found bug introduc gcc gcc michael cieslinski dwarf out bug c typedef float floatvect attribute vector size static floatvect foo g v g dwarf out bug c dwarf out bug c intern compil error rtl for decl init dwarf out c submit full bug report preprocess sourc g v v built in spec target x unknown linux gnu configur gcc configur prefix usr local gcc v program suffix v with arch opteron enable languages c c enable cxa atexit disable nl enable threads posix disable multilib enable check thread model posix gcc version experiment ,debug,blocker,P1,geoffk,micis janis pinskia geoffk pinskia geoffk geoffk geoffk geoffk ,FIXED
46307,gcc,regress ice fma expr debug stmt ,dg do compil dg option o g doubl foo doubl doubl doubl doubl doubl builtin fma doubl fma return ice target fma builtin fma transform fma expr problem fma expr handl tree ssa operands c issu handl expand debug expr ,debug,blocker,P1,jakub,jakub pinskia jakub jakub jakub ,FIXED
32914,gcc,regress ice rtl for decl init g option ,testcas test ice cpp includ iostream includ emmintrin h const m i tmp g o g c msse test ice cpp error test ice cpp intern compil error rtl for decl init dwarf out c submit full bug report preprocess sourc url http gcc gnu org bugs html instruct compil fine g option issu mainlin track problem patch http gcc gnu org ml gcc patches msg html temporari patch fix issu basic revert line issu dwarf out c orig dwarf out c rtl for decl init tree init tree type rtl constant expand care refer variabl wo output initializer constant valid p init type walk tre init reference to unus null null integral type p type scalar float type p type initializer constant valid p init type rtl expand expr init null rtx voidmod expand initi dwarak ,debug,blocker,P1,jakub,dwarak.rajagopal pinskia jakub jakub jakub ,FIXED
9905,gcc,regress unhandl stmt expr loc descriptor from tre ,loc descriptor from tre handl stmt expr releas experiment environ system linux whitebox ben thu feb cet ppc unknown architectur ppc host powerpc unknown linux gnu build powerpc unknown linux gnu target powerpc unknown linux gnu configur gcc configur prefix usr local powerpc linux host powerpc linux with cxa atexit with as usr local powerpc linux bin a with ld usr local powerpc linux bin ld enable languages c c enable shar how to repeat cat stmt expr c void void int gcc g s stmt expr c stmt expr c function f stmt expr c intern compil error loc descriptor from tre dwarf out c submit full bug report preprocess sourc url http www gnu org software gcc bugs html instruct ,debug,critical,P1,unassigned,schwab bangerth schwab schwab s.bosscher pinskia cvs-commit ,FIXED
11325,gcc,regress nest class debug info miss ,small code snip start un debugg nice small snippet abstract v local code namespac bug class outer public class static inner s inner m outer outer class outer inner typedef unsign int size t privat size t m refer const void m facet size t m facets s char m name outer outer m outer inner outer outer delet m int main bug outer loc return gdb loc m gcc x gcc x gdb loc m m refer m facet x m facets s m name x gcc head gcc gdb loc m incomplet type re cc d wrong re assign nathan heavi lift work ve pre built cc pluse easi narrow date smaller rang ve kind blocker v sad bummer depress day regress toolchain work fix major problem case spent day fix benjamin ,debug,critical,P1,rth,bkoz bangerth bkoz bangerth janis187 bkoz pinskia pinskia snyder snyder bkoz pinskia cvs-commit pinskia ,FIXED
11500,gcc,regress gcc head emit extran line debug line start function ,gcc head emit extran line debug line start function gstabs gcc gdwarf john park origin report http gcc gnu org ml gcc msg html problem start patch sun jun cest jan hubicka jh suse cz final c notice source lin locat final start funct set initi sourc file line final scan insn locat patch final start funct call begin prologu line number filenam function final start funct call begin prologu line filename attach detail ,debug,critical,P1,hubicka,mec mec pinskia mec neroden jh pinskia hubicka mec ,FIXED
14860,gcc,regress gcc gstabs fail emit stab fundament type ,test program char pc int main return compil gcc gstabs s stab gcc utc stab char r stab pc stab gcc utc stab pc r problem stab type gdb print type gdb gdb ptype pc type invalid type code narrow regress patch zack weinberg zack codesourcery com pr problem happen gdwarf problem gcc head gcc tree ssa branch happen gcc gcc branch gcc gcc branch suspect problem relat remov first builtin decl last builtin decl compil empti program compil stab line builtin type int char float doubl compil empti program compil stab line ,debug,critical,P1,zackw,mec.gnu mec.gnu mec.gnu mec.gnu pinskia zackw pinskia pinskia zackw zackw zackw zackw mec.gnu ,FIXED
18199,gcc,regress aix xcoff debug broken ,gdb cc gnu gdb copyright free softwar foundat inc gdb free softwar cover gnu gener public licens chang and or distribut copi condit type show copi condit absolut warranti gdb type show warranti detail gdb configur powerpc ibm aix farm dje src gdb gdb xcoffread c gdb internal error section index uniniti iot abort trap coredump gdb cc gnu gdb copyright free softwar foundat inc gdb free softwar cover gnu gener public licens chang and or distribut copi condit type show copi condit absolut warranti gdb type show warranti detail gdb configur powerpc ibm aix iot abort trap coredump ,debug,critical,P1,unassigned,dje dje cvs-commit zackw ,FIXED
